mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7567819118499756,0.03371489414641579,0.0025861263275146484,0.0004980962074527267,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.9229122055674518,0.9163090128755365,0.9184549356223176,0.9399141630901288,0.9313304721030042,0.9257829257829258,0.008740896604276847,5
0.9983662605285645,0.03314470607690224,0.006565904617309571,0.0004771829686308525,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.9314775160599572,0.9356223175965666,0.927038626609442,0.9399141630901288,0.944206008583691,0.9356499356499357,0.006048361200415471,1
0.9476609230041504,0.013456294085342232,0.007387828826904297,0.0007854043065681401,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.9379014989293362,0.9227467811158798,0.924892703862661,0.9463519313304721,0.9399141630901288,0.9343629343629344,0.009072421413241313,3
0.8206161022186279,0.015562597063476211,0.003795003890991211,0.0007388430987858652,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.9379014989293362,0.9313304721030042,0.9227467811158798,0.9463519313304721,0.927038626609442,0.9330759330759331,0.0083141678050743,4
1.0157042503356934,0.09484074637236206,0.005780363082885742,0.0009741620764030273,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.9379014989293362,0.9313304721030042,0.9334763948497854,0.9334763948497854,0.9399141630901288,0.9352209352209352,0.003175787508548981,2
